layer,head,pooled_blk_r,pooled_imp_r,blk_r_p,blk_lo_p,blk_hi_p,blk_r_m,blk_lo_m,blk_hi_m,imp_r_p,imp_r_m,sd_blk_p,sd_blk_m,mu_blk_p,mu_blk_m,pass_blk_010,pass_imp_010,surv_blk_att01,surv_imp_att01
13,16,0.151242,0.114628,-0.183069,-0.338450,-0.030259,-0.223330,-0.375977,-0.054448,-0.057655,-0.228902,0.133889,0.132000,-0.362757,-0.320532,True,False,True,False
25,21,0.036780,0.150539,-0.447939,-0.525279,-0.384373,0.159426,0.015877,0.275931,-0.224420,0.204592,0.004063,0.004229,-0.002565,-0.003161,False,False,False,True
14,19,-0.150352,-0.137593,0.110420,-0.011519,0.220681,0.008325,-0.100684,0.122224,-0.113133,-0.112855,0.099403,0.084192,0.090446,0.140723,False,False,True,True
24,7,-0.150124,0.068588,-0.018341,-0.128146,0.095593,0.062151,-0.051627,0.169416,-0.151460,-0.033321,0.021351,0.026233,0.021526,0.026333,False,False,True,False
13,3,-0.149936,-0.024256,-0.303233,-0.458998,-0.134423,-0.191360,-0.284007,-0.092389,-0.215182,-0.208228,0.170840,0.172948,-0.067375,-0.046359,True,True,True,False
11,20,-0.116382,0.149932,-0.238458,-0.353650,-0.107774,-0.229099,-0.327868,-0.125934,-0.160467,-0.043890,0.073192,0.070923,-0.000134,-0.060248,True,False,False,True
31,12,0.134662,0.149846,-0.368104,-0.488094,-0.231595,0.094272,-0.048247,0.227296,-0.174145,0.063473,0.047089,0.046171,-0.076354,-0.069771,False,False,True,True
29,11,0.132754,0.149301,-0.250299,-0.361634,-0.137219,0.032291,-0.116509,0.168025,-0.020725,-0.031510,0.099647,0.106782,-0.130684,-0.140084,False,False,True,True
18,8,0.148627,0.134312,0.040045,-0.102331,0.174797,-0.287483,-0.382491,-0.189737,0.284571,-0.419413,0.178508,0.194065,-0.357379,-0.346374,False,False,True,True
21,14,0.066408,0.148457,-0.330744,-0.466765,-0.178459,-0.056362,-0.177732,0.064471,-0.002030,-0.140580,0.098982,0.104211,-0.127813,-0.110641,False,False,False,True
13,18,0.148428,0.124053,0.194768,0.059457,0.320332,-0.341047,-0.443150,-0.235608,0.216153,-0.372651,0.179289,0.157323,-0.219657,-0.213508,False,False,True,False
6,21,0.001200,0.147837,-0.224975,-0.317599,-0.137396,-0.024715,-0.173895,0.111383,-0.199712,0.260528,0.043463,0.042959,-0.017540,-0.025251,False,False,False,True
22,1,0.134988,0.147808,0.409267,0.239700,0.531575,-0.329472,-0.498152,-0.139391,0.411778,-0.309464,0.229947,0.214669,-0.539707,0.324823,False,False,False,False
29,5,-0.146961,0.088631,-0.003724,-0.163415,0.153928,-0.096969,-0.183393,-0.005133,0.209533,-0.208033,0.009650,0.012422,0.002998,0.006647,False,False,True,False
22,9,-0.014809,0.146874,-0.266762,-0.393549,-0.134513,-0.239098,-0.319364,-0.161483,0.190287,-0.224251,0.057839,0.078120,-0.038222,-0.089062,True,False,False,True
19,21,0.073460,0.146731,-0.073995,-0.197161,0.044738,-0.217411,-0.306147,-0.127982,0.156347,-0.357622,0.022086,0.023566,-0.025096,-0.023411,False,False,False,True
4,10,-0.053793,0.146691,-0.195346,-0.278242,-0.110310,-0.089779,-0.155197,-0.028579,0.074722,-0.177418,0.033016,0.033678,-0.008065,-0.013907,False,False,False,True
20,0,0.040234,0.146527,0.168133,0.019492,0.302544,-0.526281,-0.600839,-0.447797,0.424518,-0.549719,0.044040,0.048424,-0.048490,-0.054227,False,False,False,True
21,13,-0.133267,0.146058,-0.367751,-0.458720,-0.261723,-0.091566,-0.177680,-0.007032,0.144281,-0.158867,0.082586,0.099301,-0.021476,-0.028967,False,False,True,True
28,18,0.088375,0.145922,-0.259110,-0.339832,-0.180230,-0.074303,-0.184709,0.042169,0.227888,-0.272527,0.183988,0.212112,-0.251757,-0.230028,False,False,False,True
31,3,0.051544,0.145894,-0.207002,-0.350421,-0.065497,-0.236219,-0.345446,-0.116825,-0.096885,0.006544,0.075272,0.066914,-0.094041,-0.082033,True,False,False,True
12,29,0.134249,0.145834,-0.367685,-0.501662,-0.229865,-0.164976,-0.312205,-0.024365,-0.169159,-0.163294,0.089532,0.089620,-0.237375,-0.237293,True,False,True,True
17,22,0.057815,0.145546,0.106652,-0.017027,0.234425,-0.437470,-0.549171,-0.309912,0.382742,-0.403127,0.081797,0.107023,-0.102408,-0.136236,False,False,False,True
27,13,0.085361,0.145095,0.233933,0.128413,0.330566,-0.097619,-0.183739,0.008763,0.109269,-0.003322,0.017048,0.015466,0.000842,-0.003478,False,False,False,False
2,14,0.144614,0.029160,0.025311,-0.152395,0.192424,0.064409,-0.095766,0.227921,0.036110,-0.286856,0.018655,0.020764,-0.008680,-0.010296,False,False,True,False
10,23,0.118749,0.144333,-0.256030,-0.377340,-0.133192,-0.167785,-0.294295,-0.057396,-0.184478,-0.060811,0.080686,0.082748,-0.147403,-0.167413,True,False,True,True
24,30,0.130292,0.144224,-0.214665,-0.368002,-0.054772,0.116257,-0.008102,0.221571,-0.184987,0.209216,0.004263,0.003669,-0.004048,-0.003745,False,False,True,True
8,14,-0.144219,0.079067,0.054819,-0.083157,0.149742,-0.077712,-0.247630,0.057135,0.065825,0.009093,0.099098,0.099165,0.058308,0.073528,False,False,False,False
20,8,0.083035,0.144120,-0.260068,-0.381594,-0.117472,-0.009350,-0.136087,0.115118,-0.107791,-0.020728,0.025914,0.027835,-0.022728,-0.030756,False,False,False,True
16,2,0.142835,0.062079,-0.001278,-0.202242,0.203076,-0.245595,-0.341232,-0.146907,-0.072944,-0.346919,0.122015,0.134474,-0.240923,-0.209069,False,False,True,False
7,15,0.081601,0.142451,-0.088832,-0.188649,-0.000302,-0.205563,-0.327966,-0.091364,-0.129288,-0.049133,0.115347,0.118684,-0.129734,-0.133498,False,False,False,True
19,11,0.047669,0.141727,-0.175507,-0.328082,-0.026215,-0.179486,-0.309861,-0.054977,0.058225,-0.264348,0.068334,0.080398,-0.089161,-0.060525,True,False,False,True
20,21,0.141581,0.061498,-0.079861,-0.255042,0.031944,0.015429,-0.087023,0.125328,-0.111056,-0.044390,0.013919,0.014225,-0.013374,-0.012694,False,False,True,False
15,14,0.141103,0.125959,0.079994,-0.056744,0.197425,-0.290069,-0.416013,-0.168689,0.211314,-0.334307,0.090465,0.091720,-0.158478,-0.125245,False,False,True,True
27,25,-0.074306,0.141046,0.116542,0.039321,0.197463,0.469356,0.388792,0.540074,0.052111,0.300051,0.006347,0.008289,0.011856,0.017791,True,False,False,False
11,26,-0.027437,0.140339,-0.208012,-0.305158,-0.110399,-0.220838,-0.342870,-0.094155,-0.080509,-0.064045,0.148337,0.154831,-0.121581,-0.099697,True,False,False,True
9,1,0.062399,0.139985,-0.026283,-0.120990,0.060957,-0.086790,-0.200085,0.030976,-0.117062,0.139958,0.096001,0.101386,-0.030858,-0.074603,False,False,False,True
8,12,-0.139638,0.020119,-0.218859,-0.325282,-0.106489,-0.034689,-0.171646,0.087730,-0.052978,-0.004652,0.041792,0.047993,0.016198,-0.005743,False,False,True,False
31,26,0.138434,0.126025,0.031973,-0.078424,0.141623,-0.234994,-0.346822,-0.113543,-0.063336,-0.098982,0.053890,0.060779,-0.087933,-0.087147,False,False,True,True
30,18,0.138202,-0.018281,0.155767,0.020674,0.296246,0.007760,-0.127161,0.161771,0.025255,-0.042973,0.121679,0.116590,-0.020710,-0.044968,False,False,True,False
26,17,0.118456,0.138170,-0.125558,-0.221544,-0.006016,0.132456,0.017064,0.239990,-0.219528,0.177658,0.072039,0.081561,-0.036005,-0.037605,False,False,True,True
21,8,0.110033,0.137744,-0.036229,-0.232042,0.147310,-0.393147,-0.488614,-0.289526,0.248182,-0.475112,0.108083,0.112641,-0.233034,-0.188973,False,False,False,True
22,19,0.118295,0.136700,-0.263136,-0.364007,-0.160232,0.007940,-0.127303,0.136706,-0.156880,0.001832,0.060249,0.061679,-0.074676,-0.083154,False,False,True,True
15,15,0.074617,0.136496,-0.070225,-0.277228,0.139339,-0.267844,-0.407508,-0.120407,0.194708,-0.303710,0.079978,0.087346,-0.098301,-0.104729,False,False,False,True
26,16,0.080494,0.136408,-0.028643,-0.140573,0.077961,-0.140223,-0.227420,-0.049034,-0.024433,-0.115235,0.008509,0.008622,-0.007238,-0.006146,False,False,False,True
10,22,0.135405,0.135935,0.044014,-0.104007,0.185014,-0.054844,-0.180084,0.052341,0.022664,-0.018181,0.147820,0.139849,-0.055568,-0.152928,False,False,True,True
24,22,0.074402,0.135680,-0.043047,-0.167977,0.074794,-0.153277,-0.252586,-0.053150,0.488296,-0.619484,0.099136,0.103728,-0.096164,-0.069167,False,False,False,True
2,19,-0.111415,0.135676,-0.069241,-0.164258,0.024097,0.005951,-0.059312,0.069500,0.131202,0.180807,0.031873,0.030771,0.009577,0.013809,False,False,False,False
14,14,0.081095,0.135211,-0.013272,-0.124620,0.105262,-0.165197,-0.283129,-0.046408,-0.115734,-0.032232,0.077460,0.089562,-0.047157,-0.093753,False,False,False,True
19,30,-0.023091,0.134856,-0.334539,-0.434870,-0.220962,-0.015844,-0.118443,0.079703,-0.236107,0.197740,0.062503,0.061809,-0.033254,-0.037918,False,False,False,False
20,1,0.125446,0.134461,0.550913,0.468954,0.622434,-0.648135,-0.698186,-0.589958,0.575543,-0.651507,0.160704,0.140500,-0.161182,-0.088006,False,False,True,True
29,7,-0.131808,0.133846,-0.295954,-0.387155,-0.186254,-0.060428,-0.136664,0.008740,-0.129988,0.043967,0.012670,0.012573,-0.001832,-0.001836,False,False,True,False
26,30,0.120675,0.133762,-0.244868,-0.335191,-0.156472,-0.136108,-0.248451,-0.014887,0.154158,-0.274930,0.143573,0.130622,-0.241221,-0.257039,True,False,True,True
30,26,0.133557,0.113625,-0.283023,-0.392376,-0.176425,-0.023708,-0.172336,0.123025,0.011806,-0.159281,0.139729,0.142316,-0.263090,-0.213043,False,False,True,True
26,3,0.133007,0.066927,-0.055601,-0.163910,0.035558,-0.096147,-0.203753,0.016314,0.029910,-0.247723,0.165848,0.182572,-0.208444,-0.200454,False,False,False,False
18,12,0.037689,0.132822,-0.085096,-0.222753,0.057575,-0.188286,-0.320128,-0.039570,0.046584,-0.222552,0.085829,0.070631,-0.087167,-0.028194,False,False,False,True
30,17,-0.132678,0.047427,0.334491,0.222772,0.444330,0.063807,-0.050218,0.182382,-0.063667,0.175371,0.078799,0.079635,0.157768,0.165160,False,False,True,False
7,24,0.132148,-0.025640,-0.204936,-0.311264,-0.096778,-0.018878,-0.138844,0.097246,-0.107535,-0.135331,0.101258,0.103125,-0.144225,-0.135706,False,False,True,False
31,21,0.112991,0.132076,0.231334,0.101002,0.348523,-0.330659,-0.424241,-0.230659,0.515574,-0.527260,0.064005,0.074689,-0.046608,-0.094459,False,False,False,False
13,19,0.131860,0.086641,-0.334292,-0.479991,-0.199775,-0.055272,-0.201759,0.085540,-0.338987,0.100277,0.139998,0.126268,-0.276696,-0.268159,False,False,True,False
20,9,0.083103,0.131763,-0.295749,-0.417142,-0.165245,-0.258027,-0.366272,-0.150001,0.183573,-0.308958,0.121243,0.119586,-0.215595,-0.229786,True,False,False,True
1,13,0.024994,0.131344,-0.189004,-0.281991,-0.107336,-0.168068,-0.289937,-0.039822,-0.000398,-0.108674,0.010386,0.010644,-0.008935,-0.009139,True,False,False,True
17,13,-0.131139,0.053893,-0.213921,-0.333926,-0.086915,-0.077069,-0.200236,0.046768,-0.077455,-0.054866,0.082272,0.079396,0.008402,-0.013727,False,False,False,False
15,1,0.131115,0.071416,0.232473,0.122334,0.366060,-0.155536,-0.286507,-0.023087,0.230757,-0.230877,0.070154,0.066404,-0.028631,-0.034621,False,False,False,False
11,23,0.130945,0.125937,-0.157261,-0.277187,-0.039759,-0.139256,-0.255962,-0.019516,-0.202552,-0.111800,0.069983,0.077143,-0.113673,-0.130525,True,False,True,True
27,20,-0.130067,-0.003103,0.058053,-0.065095,0.174896,-0.338900,-0.472314,-0.209752,0.629076,-0.793754,0.059074,0.084500,-0.028867,0.001328,False,False,True,False
30,15,0.049820,0.129891,-0.057047,-0.165941,0.039610,-0.195095,-0.310157,-0.085034,0.530231,-0.618839,0.098738,0.108035,-0.080091,-0.086398,False,False,False,True
9,14,-0.000129,0.128489,-0.372870,-0.485505,-0.266874,-0.185040,-0.306201,-0.062420,-0.307906,0.072528,0.092129,0.083130,-0.090853,-0.107064,True,False,False,True
15,16,0.128105,0.106437,-0.168013,-0.317608,-0.011627,0.013802,-0.109627,0.139180,-0.211212,-0.080671,0.125172,0.106883,-0.165759,-0.097418,False,False,False,False
23,22,0.127632,0.123874,0.320289,0.200300,0.436240,-0.397655,-0.499517,-0.285525,0.569097,-0.615183,0.080137,0.091836,-0.104219,-0.089945,False,False,True,True
22,8,0.056816,0.125481,-0.137481,-0.280531,0.001028,-0.379573,-0.468541,-0.285947,0.282509,-0.397677,0.103793,0.112877,-0.165842,-0.164996,False,False,False,True
22,5,0.125290,0.008281,0.006434,-0.131712,0.145615,-0.010593,-0.127440,0.115560,-0.138077,0.142749,0.031118,0.028957,-0.020495,-0.017185,False,False,True,False
30,27,0.112664,0.124618,-0.208400,-0.313726,-0.106650,0.083906,-0.045621,0.214068,0.110837,-0.202905,0.136073,0.123076,-0.134054,-0.094660,False,False,False,True
19,6,-0.124257,0.118241,0.071168,-0.059600,0.200550,-0.024709,-0.148829,0.104848,0.042954,0.047529,0.013597,0.012584,0.008383,0.010949,False,False,True,False
22,27,0.067612,0.124175,-0.163802,-0.286949,-0.042570,-0.222001,-0.322349,-0.112695,0.019017,-0.224934,0.129983,0.143274,-0.190150,-0.150558,True,False,False,False
13,0,0.123865,0.113213,-0.136893,-0.279630,0.006752,-0.268492,-0.370381,-0.165127,-0.113731,-0.227014,0.125234,0.124333,-0.255828,-0.238932,False,True,True,True
20,24,-0.123364,0.000082,0.088605,-0.018434,0.191556,-0.431524,-0.511421,-0.356088,0.149216,-0.436637,0.142325,0.109722,-0.050183,0.029586,False,False,True,False
22,28,-0.056075,-0.123246,-0.056499,-0.177243,0.047959,-0.368721,-0.474599,-0.261870,0.339280,-0.661897,0.061951,0.077642,-0.041094,-0.054096,False,False,False,False
28,29,0.052106,0.123122,-0.314036,-0.444631,-0.178954,-0.090627,-0.240833,0.054570,-0.095481,-0.083054,0.029634,0.036031,-0.032622,-0.038304,False,False,False,False
18,9,0.005794,0.123120,0.016903,-0.150158,0.181515,-0.411655,-0.529666,-0.285782,0.368978,-0.594586,0.131116,0.161472,-0.173700,-0.109557,False,False,False,True
21,4,0.101269,0.122333,-0.251174,-0.374736,-0.115203,0.046662,-0.038203,0.136345,-0.128686,0.092687,0.016448,0.018511,-0.015087,-0.017457,False,False,False,True
25,4,-0.077410,-0.121934,-0.021954,-0.113072,0.060693,-0.191696,-0.283537,-0.105518,0.389245,-0.617629,0.054918,0.062839,0.002414,-0.019581,False,False,False,False
23,12,0.121121,0.095355,0.364964,0.246125,0.493453,-0.380562,-0.488261,-0.268320,0.385661,-0.567983,0.070068,0.067749,-0.063802,-0.031528,False,False,True,False
22,14,-0.120390,-0.094764,0.396892,0.245961,0.514895,-0.771632,-0.811174,-0.725988,0.447901,-0.771061,0.204684,0.286634,-0.168633,-0.156178,False,False,False,False
19,10,0.120383,0.087468,-0.175944,-0.271144,-0.080345,0.009673,-0.091334,0.106612,-0.188371,-0.045972,0.050794,0.044328,-0.055654,-0.047907,False,False,False,False
1,29,0.120343,0.070087,-0.086977,-0.153444,-0.024401,-0.134572,-0.210524,-0.059205,0.094651,-0.219211,0.035313,0.035225,-0.046616,-0.042553,False,False,True,False
21,15,-0.007506,0.120233,-0.311355,-0.412026,-0.194335,-0.129246,-0.234115,-0.026178,-0.040754,-0.086558,0.046272,0.048042,-0.039690,-0.038505,True,False,False,False
21,28,-0.119679,-0.118868,0.140171,0.054038,0.224015,-0.152401,-0.274529,-0.033539,0.011020,-0.140452,0.026744,0.026534,0.013652,0.013632,False,False,True,True
30,21,0.020820,-0.119580,0.244927,0.119196,0.384566,0.028754,-0.093550,0.145674,0.529388,-0.678958,0.073246,0.104082,0.021941,0.043449,False,False,False,False
30,2,0.118867,0.105584,-0.430481,-0.524885,-0.341258,0.011302,-0.128103,0.146501,0.005802,-0.198360,0.128187,0.128303,-0.246169,-0.229534,False,False,True,False
9,31,-0.118718,0.087507,0.058325,-0.084936,0.189374,-0.063265,-0.200806,0.073109,0.135577,-0.029163,0.136276,0.127932,0.050010,0.096308,False,False,False,False
11,15,0.043949,0.118689,0.076157,-0.042634,0.194849,-0.126769,-0.252257,0.012372,-0.058455,-0.065038,0.089719,0.102141,-0.029208,-0.036625,False,False,False,True
29,26,0.118643,0.040727,-0.040384,-0.194868,0.105073,-0.005762,-0.125006,0.129695,0.042461,-0.059301,0.005129,0.005474,-0.003380,-0.003948,False,False,True,False
16,24,-0.027039,0.117754,-0.092332,-0.270705,0.081810,-0.286908,-0.397682,-0.160104,0.139038,-0.392175,0.201408,0.203712,-0.169087,-0.095998,False,False,False,False
16,6,0.092413,0.117543,-0.009703,-0.136774,0.124413,-0.173572,-0.262904,-0.075155,0.169428,-0.253748,0.093607,0.081056,-0.084846,-0.068159,False,False,False,False
6,31,0.014136,0.117336,0.005221,-0.087696,0.088122,0.170927,0.076539,0.261595,0.072201,0.227466,0.054892,0.056800,0.015511,0.019853,False,False,False,True
20,25,-0.117116,-0.068133,-0.137960,-0.244913,-0.037486,-0.332771,-0.436146,-0.235917,0.191032,-0.469049,0.085555,0.106455,-0.034115,-0.057198,True,False,True,False
24,18,0.075337,0.116966,0.589769,0.501130,0.670546,-0.710097,-0.789026,-0.620626,0.642956,-0.739587,0.075671,0.076199,-0.078570,-0.038827,False,False,False,True
29,3,-0.116959,0.017005,-0.339929,-0.425020,-0.245414,-0.232471,-0.363797,-0.088287,-0.040117,-0.177423,0.011254,0.012461,-0.003246,-0.010434,True,False,False,False
4,6,-0.116560,-0.061120,-0.009022,-0.123606,0.111106,-0.080609,-0.187374,0.017217,0.097028,-0.087871,0.107217,0.101341,0.036637,0.031974,False,False,True,False
15,13,0.116039,0.106152,-0.166698,-0.301631,-0.020393,-0.036578,-0.206675,0.131840,-0.143220,-0.015209,0.067975,0.057633,-0.083794,-0.062673,False,False,False,False
23,28,0.112593,0.115593,-0.248171,-0.362739,-0.125262,-0.103579,-0.199493,-0.000029,-0.255719,0.093474,0.111252,0.113094,-0.174288,-0.179152,True,False,False,False
24,20,0.115267,0.087873,0.369044,0.254748,0.469306,-0.342571,-0.462930,-0.218794,0.337965,-0.534033,0.075868,0.081535,-0.085117,-0.015026,False,False,False,False
13,6,0.115185,-0.019677,0.400015,0.307324,0.491458,-0.187426,-0.291555,-0.075102,0.313143,-0.226156,0.143046,0.135410,-0.012632,-0.008268,False,False,True,False
21,1,0.019965,-0.115025,-0.091448,-0.189327,-0.003484,-0.248397,-0.344013,-0.148951,0.078527,-0.412440,0.123654,0.113034,-0.082567,-0.105483,False,False,False,False
17,23,-0.089516,0.114658,-0.155110,-0.354863,0.045209,-0.274697,-0.384826,-0.155079,0.415545,-0.436201,0.077211,0.078740,-0.049099,-0.024435,False,False,False,True
17,21,0.105888,0.114451,0.314152,0.213390,0.405224,-0.559419,-0.655713,-0.446059,0.440152,-0.549506,0.161138,0.186375,-0.262576,-0.263021,False,False,False,False
20,27,0.105738,0.114363,-0.191124,-0.327623,-0.038549,-0.087746,-0.235359,0.067689,0.029143,-0.285933,0.070791,0.073328,-0.087145,-0.095169,False,False,False,True
15,3,0.114220,0.044409,0.297471,0.186250,0.393651,-0.371520,-0.456252,-0.273820,0.247323,-0.392503,0.120426,0.159670,-0.133480,-0.181845,False,False,False,False
16,19,0.113147,0.076138,0.240598,0.091986,0.367446,-0.506624,-0.600336,-0.396361,0.297279,-0.577931,0.205086,0.211415,-0.362962,-0.251711,False,False,False,False
20,22,0.112940,0.069905,-0.146742,-0.299688,0.016957,-0.001049,-0.170631,0.135109,-0.122712,-0.173143,0.030792,0.034168,-0.022255,-0.036858,False,False,False,False
4,23,-0.112114,0.089527,0.090441,-0.021483,0.209782,0.026176,-0.087246,0.135011,0.009496,-0.102047,0.029870,0.028953,0.028947,0.020820,False,False,False,False
25,3,-0.111862,-0.055487,0.445185,0.381813,0.510580,-0.017057,-0.160406,0.125683,0.188835,0.013133,0.034505,0.038541,0.059814,0.064046,False,False,False,False
15,31,0.111797,0.066931,-0.235689,-0.344884,-0.095040,0.128920,-0.010597,0.238326,-0.192094,0.112493,0.045608,0.032918,-0.040116,-0.034362,False,False,True,False
20,5,-0.111626,0.071520,-0.037460,-0.185656,0.125768,0.148110,0.031159,0.259173,-0.100515,0.159903,0.006112,0.006369,0.004432,0.006393,False,False,True,False
23,18,-0.025649,0.111209,-0.074108,-0.204918,0.049286,-0.022360,-0.139848,0.088075,-0.000746,-0.146689,0.031885,0.029591,-0.002627,-0.002696,False,False,False,False
17,30,0.071973,0.111061,-0.263359,-0.389221,-0.110155,-0.028796,-0.132523,0.078690,-0.137129,-0.003388,0.059524,0.050708,-0.055584,-0.059155,False,False,False,False
31,14,-0.015666,0.110950,0.162594,0.061055,0.239787,-0.118835,-0.236785,0.016367,0.133495,0.057275,0.002171,0.002288,-0.000076,0.000582,False,False,False,False
24,23,0.108612,0.110655,0.412662,0.269412,0.528039,-0.593872,-0.684978,-0.490771,0.449045,-0.728208,0.141701,0.116785,-0.177730,-0.045949,False,False,False,False
31,30,-0.110141,0.020660,-0.282031,-0.396502,-0.171858,-0.105295,-0.220046,0.001831,-0.023442,-0.179478,0.052502,0.057621,-0.013579,-0.016768,False,False,False,False
21,11,0.041407,0.110056,-0.115935,-0.261292,0.039834,-0.162693,-0.236973,-0.086616,0.215562,-0.479297,0.163185,0.176771,-0.162760,-0.107577,False,False,False,True
26,14,-0.109280,-0.070826,0.066190,-0.037607,0.159988,-0.231743,-0.342273,-0.115507,0.514044,-0.607321,0.052295,0.062627,0.009264,-0.004696,False,False,False,False
20,7,-0.108561,0.065661,-0.188407,-0.303988,-0.045835,0.241412,0.092617,0.370322,-0.203683,0.185440,0.004992,0.004807,0.003266,0.003398,False,False,False,False
26,26,0.003576,0.108540,-0.383727,-0.491923,-0.242617,-0.134191,-0.212705,-0.064439,-0.172818,-0.035147,0.020244,0.019733,-0.022934,-0.019199,True,False,False,False
24,10,-0.030222,0.108472,-0.214781,-0.326442,-0.098851,0.008798,-0.107413,0.112979,-0.153408,0.005370,0.011627,0.011532,-0.004092,-0.002105,False,False,False,False
16,0,-0.108149,-0.021398,0.144704,-0.014335,0.295424,-0.388688,-0.491490,-0.278702,0.276675,-0.452317,0.150470,0.175511,-0.034750,-0.020536,False,False,False,False
2,21,-0.107818,0.064393,0.261159,0.159757,0.359088,0.138171,0.003862,0.266559,0.057414,-0.288020,0.010230,0.010097,0.016502,0.017658,True,False,False,False
29,27,0.107090,0.065647,-0.187439,-0.292921,-0.087008,-0.028429,-0.153524,0.104133,-0.046689,-0.027213,0.004393,0.004478,-0.004521,-0.005040,False,False,True,False
19,2,-0.106309,-0.069456,0.063587,-0.080943,0.201998,-0.461019,-0.576368,-0.344107,0.100646,-0.442773,0.167758,0.181081,-0.103158,-0.041743,False,False,False,False
30,11,-0.105989,-0.053171,-0.040326,-0.148306,0.051567,-0.141842,-0.272775,0.047129,0.041591,-0.244098,0.032267,0.040733,0.002517,0.000530,False,False,False,False
15,12,0.105606,0.078721,-0.194901,-0.323650,-0.057077,-0.046508,-0.180701,0.086252,-0.173046,-0.047221,0.146354,0.147217,-0.163561,-0.172841,False,False,False,False
21,31,-0.105264,0.015227,-0.114636,-0.199568,-0.014064,-0.213666,-0.341933,-0.089790,0.099896,-0.232486,0.043821,0.048917,-0.014517,-0.007265,True,False,False,False
13,15,-0.062671,0.105153,-0.310772,-0.441539,-0.180971,-0.321799,-0.406830,-0.239380,-0.092244,-0.187807,0.170555,0.163241,-0.171895,-0.136745,True,False,False,True
17,2,0.104982,0.096150,0.175442,0.050821,0.307266,-0.193165,-0.321693,-0.057787,0.183278,-0.279893,0.097538,0.103400,-0.053856,-0.067803,False,False,False,False
22,11,0.062655,0.103725,-0.272595,-0.407332,-0.140270,-0.288286,-0.407181,-0.166947,0.044362,-0.406787,0.112215,0.117377,-0.171236,-0.206272,True,False,False,False
20,29,0.094014,0.103527,-0.298255,-0.441700,-0.129750,0.041377,-0.058784,0.131844,-0.173020,0.012718,0.080473,0.076680,-0.081107,-0.089346,False,False,False,False
19,13,-0.103424,0.031702,0.117015,-0.010605,0.227712,-0.540870,-0.618306,-0.453054,0.265098,-0.582150,0.191532,0.169087,-0.140231,0.005650,False,False,False,False
24,25,-0.102497,-0.007098,0.246229,0.100564,0.370489,-0.619310,-0.693586,-0.537786,0.640781,-0.775733,0.053142,0.067940,-0.022938,-0.045099,False,False,False,False
5,20,-0.102231,0.024274,0.304426,0.176804,0.415022,-0.051926,-0.141147,0.047878,0.010747,-0.195499,0.040189,0.042566,0.041548,0.048713,False,False,False,False
25,0,-0.101744,0.069663,0.301181,0.210158,0.389632,0.181820,0.058233,0.320566,0.321365,0.123631,0.020310,0.022415,0.035951,0.043273,True,True,False,False
15,28,0.100614,0.019178,-0.167398,-0.337816,0.011842,0.082805,-0.052480,0.202784,-0.191188,-0.057900,0.044405,0.041405,-0.033699,-0.024002,False,False,False,False
22,3,-0.100333,-0.007114,-0.095614,-0.232494,0.061706,-0.265023,-0.344906,-0.179760,-0.026932,-0.244536,0.062523,0.051151,-0.060070,0.029095,False,False,False,False
18,29,0.086735,0.100198,0.040642,-0.136429,0.221273,-0.431382,-0.518121,-0.337288,0.227493,-0.447173,0.095202,0.100128,-0.146491,-0.150688,False,False,False,False
26,12,-0.099907,0.042533,0.340648,0.222070,0.442844,-0.656668,-0.723254,-0.577401,0.576853,-0.797649,0.064428,0.070676,-0.049406,-0.002152,False,False,False,False
28,27,-0.003875,-0.099529,0.173464,0.045914,0.314733,-0.441189,-0.522585,-0.355301,0.472283,-0.686618,0.055981,0.064517,-0.014904,-0.065928,False,False,False,False
28,19,-0.038732,0.099479,0.015747,-0.127208,0.149022,0.385858,0.271908,0.494385,0.123271,-0.090685,0.028932,0.040519,0.026548,0.059532,False,False,False,False
29,16,-0.099358,0.003816,0.323003,0.171715,0.440161,0.018182,-0.128042,0.174905,0.076017,0.149237,0.084541,0.090839,0.111209,0.122866,False,False,True,False
29,24,0.099148,0.064310,-0.138785,-0.258900,-0.024187,-0.132101,-0.253143,-0.002851,-0.070146,-0.024738,0.004531,0.004759,-0.005176,-0.005919,True,False,False,False
28,25,0.083778,0.099067,0.059141,-0.022853,0.161944,0.043974,-0.059992,0.152880,0.114360,-0.064801,0.060946,0.059854,0.013124,-0.030774,False,False,False,False
10,14,-0.040075,-0.098051,0.022141,-0.078849,0.123496,-0.114950,-0.229271,-0.003461,-0.086568,-0.261965,0.097297,0.087034,0.004592,-0.007769,False,False,False,False
25,23,0.097816,0.082792,-0.147190,-0.289232,0.005758,0.020608,-0.081788,0.116520,-0.119418,0.204265,0.012334,0.007981,-0.010007,-0.007394,False,False,False,False
25,17,-0.018927,0.097579,-0.186819,-0.306032,-0.051367,-0.157874,-0.327121,-0.004330,0.056550,-0.226627,0.052180,0.065500,-0.038817,-0.031824,True,False,False,False
11,18,-0.067855,0.097420,-0.207584,-0.337612,-0.074548,-0.137511,-0.255473,-0.023618,-0.182803,-0.039308,0.070669,0.072867,-0.034261,-0.021301,True,False,False,False
17,28,0.068127,0.096499,0.174901,0.065751,0.287160,-0.240502,-0.356841,-0.115994,0.327826,-0.496229,0.301050,0.319823,-0.181143,-0.140741,False,False,False,False
