layer,head,alloc_imp,alloc_imp_lo,alloc_imp_hi,track_imp_r,track_imp_lo,track_imp_hi,track_imp_nullp,surv_imp,alloc_blk,alloc_blk_lo,alloc_blk_hi,track_blk_r,track_blk_lo,track_blk_hi,track_blk_nullp,surv_blk
1,14,-0.000553,-0.000840,-0.000297,0.136498,0.042407,0.222332,0.000000,True,0.000812,0.000543,0.001060,-0.183370,-0.249369,-0.114998,0.000000,True
30,9,-0.010313,-0.014054,-0.006822,0.106601,0.013645,0.197919,0.002000,False,-0.003298,-0.010671,0.002892,0.182773,0.097421,0.263973,0.000000,True
28,26,-0.000013,-0.000049,0.000028,0.182742,0.102805,0.266501,0.000000,True,-0.000299,-0.000377,-0.000224,0.112982,0.028201,0.189123,0.002000,False
18,0,-0.010125,-0.014830,-0.005220,0.182656,0.110762,0.257394,0.000000,True,0.008928,0.001969,0.015959,0.110265,0.030997,0.187635,0.000000,True
8,7,-0.005708,-0.006540,-0.004921,0.182551,0.100642,0.262276,0.000000,True,-0.010699,-0.012195,-0.009223,-0.169117,-0.238282,-0.103089,0.000000,True
31,20,-0.017398,-0.021310,-0.013299,0.182545,0.058917,0.285497,0.000000,True,-0.017431,-0.021508,-0.012857,-0.075170,-0.191697,0.026520,0.340000,False
31,10,-0.000095,-0.000147,-0.000041,0.182129,0.100894,0.263915,0.000000,True,-0.000201,-0.000379,-0.000025,-0.015536,-0.082121,0.047192,0.691000,False
16,27,-0.017801,-0.024886,-0.010789,0.182018,0.118634,0.249026,0.000000,True,-0.011473,-0.021219,-0.001424,0.118574,0.042590,0.189240,0.000000,True
20,10,0.001115,0.000396,0.001874,0.181863,0.103521,0.257646,0.000000,True,0.002236,0.001148,0.003308,0.037403,-0.030220,0.102347,0.274000,False
27,11,0.000027,-0.000505,0.000487,0.156005,0.081040,0.236658,0.000000,True,-0.002630,-0.003667,-0.001747,0.181089,0.100305,0.258539,0.000000,True
10,17,0.000277,-0.005144,0.006471,0.180746,0.091601,0.272272,0.000000,True,-0.002354,-0.008373,0.004300,0.161827,0.078946,0.245648,0.000000,True
2,10,-0.001452,-0.001625,-0.001294,0.095791,0.011397,0.181536,0.004000,False,-0.002065,-0.002285,-0.001865,0.180532,0.088306,0.270456,0.000000,True
8,11,-0.001286,-0.005440,0.002901,-0.129915,-0.205435,-0.053366,0.000000,True,-0.003976,-0.009584,0.001580,-0.179877,-0.263804,-0.093438,0.000000,True
26,27,-0.021497,-0.027316,-0.016213,0.179787,0.098255,0.261589,0.000000,True,-0.017632,-0.025412,-0.010175,0.150740,0.067879,0.228150,0.000000,True
25,31,-0.000053,-0.000088,-0.000020,0.179393,0.098001,0.261065,0.000000,True,-0.000380,-0.000504,-0.000263,0.127147,0.052184,0.200869,0.000000,True
22,30,0.017712,0.013807,0.021623,-0.018290,-0.089229,0.057004,0.896000,False,0.018410,0.014142,0.022796,-0.179363,-0.269632,-0.093052,0.001000,False
8,0,0.000040,-0.002086,0.002090,-0.125129,-0.204130,-0.044742,0.000000,True,-0.005428,-0.009196,-0.001372,-0.179271,-0.262339,-0.097544,0.000000,True
31,28,0.014000,0.011245,0.016807,0.137826,0.053454,0.219947,0.003000,False,0.016851,0.013042,0.020595,0.179109,0.095617,0.259604,0.000000,True
9,28,0.003142,0.001035,0.005213,0.178944,0.095353,0.266712,0.000000,True,0.002455,-0.000285,0.005136,-0.127682,-0.224169,-0.039179,0.000000,True
18,27,-0.003282,-0.004242,-0.002396,0.178861,0.102615,0.255332,0.000000,True,-0.003928,-0.006188,-0.001591,0.043638,-0.031491,0.111800,0.197000,False
29,28,-0.000917,-0.001374,-0.000459,0.137064,0.055778,0.217750,0.000000,True,-0.001801,-0.003013,-0.000612,0.178585,0.112543,0.245521,0.000000,True
9,12,0.031092,0.023657,0.039090,0.043339,-0.046297,0.139074,0.267000,False,0.030409,0.022949,0.038409,-0.178581,-0.252005,-0.105473,0.000000,True
22,22,-0.002414,-0.003865,-0.001547,0.139774,0.088266,0.205332,0.000000,True,-0.002739,-0.004216,-0.001814,-0.178210,-0.370637,-0.034485,0.000000,True
16,20,-0.002995,-0.006292,0.000248,-0.040620,-0.143583,0.036723,0.248000,False,-0.006738,-0.010757,-0.002932,-0.176876,-0.308545,-0.063009,0.000000,True
23,25,-0.003070,-0.006498,0.000256,0.176714,0.101920,0.252227,0.000000,True,-0.001301,-0.004780,0.002209,0.113836,0.039153,0.189696,0.001000,False
15,30,-0.019593,-0.027949,-0.011350,0.031717,-0.045611,0.108593,0.446000,False,-0.036665,-0.048740,-0.025054,0.176010,0.098347,0.251087,0.000000,True
6,4,0.030117,0.020460,0.039682,0.158131,0.038258,0.281486,0.000000,True,0.034989,0.025602,0.044429,0.175850,0.063079,0.291096,0.000000,True
21,19,-0.000367,-0.000760,0.000014,0.175846,0.097854,0.263720,0.000000,True,-0.000047,-0.001324,0.001195,0.074428,-0.000256,0.150329,0.030000,False
22,12,0.099237,0.080255,0.118235,-0.168668,-0.243849,-0.089320,0.002000,False,0.101422,0.082444,0.120596,-0.175323,-0.249771,-0.096486,0.000000,True
17,6,-0.003157,-0.005885,-0.000327,0.175283,0.092047,0.262503,0.000000,True,-0.001093,-0.004411,0.002377,0.131595,0.047029,0.212579,0.000000,True
19,27,-0.000636,-0.001286,-0.000064,0.110230,0.031200,0.191776,0.000000,True,-0.001032,-0.001815,-0.000204,-0.174353,-0.239424,-0.112356,0.000000,True
11,21,0.017681,0.014122,0.021657,0.174204,0.079953,0.260348,0.000000,True,0.014787,0.011285,0.018775,0.127316,0.036892,0.212889,0.000000,True
25,6,0.000935,-0.000786,0.002727,-0.101226,-0.209642,0.021444,0.012000,False,0.002839,0.000392,0.005486,-0.173929,-0.268068,-0.089608,0.000000,True
26,2,-0.010338,-0.012603,-0.008085,0.109049,0.028092,0.194666,0.001000,False,-0.009395,-0.012200,-0.006445,-0.173621,-0.279573,-0.077984,0.000000,True
18,23,-0.006401,-0.011781,-0.001095,0.027392,-0.049993,0.104974,0.450000,False,-0.011002,-0.016774,-0.005231,-0.173261,-0.264479,-0.088930,0.000000,True
31,22,0.031401,0.027187,0.035496,0.172747,0.087283,0.252279,0.000000,True,0.035320,0.030437,0.039844,0.068177,-0.006351,0.136306,0.319000,False
16,25,-0.027969,-0.040609,-0.015771,0.100433,0.042164,0.157798,0.002000,False,-0.024863,-0.038601,-0.011952,0.172743,0.100713,0.241705,0.000000,True
20,12,0.008752,0.006004,0.011562,0.172558,0.100661,0.244124,0.000000,True,0.007333,0.004390,0.010491,-0.055009,-0.128389,0.006962,0.157000,False
11,0,0.000262,-0.002216,0.002554,0.005634,-0.090173,0.105773,0.865000,False,-0.002500,-0.006408,0.001183,-0.172557,-0.261022,-0.089153,0.000000,True
17,29,-0.051792,-0.063067,-0.041232,0.091795,0.016176,0.165913,0.011000,False,-0.054379,-0.066171,-0.043042,0.172469,0.104343,0.237493,0.000000,True
31,19,0.002231,0.001541,0.002975,-0.095173,-0.200179,0.002794,0.006000,False,0.001238,-0.000927,0.003410,-0.172391,-0.267392,-0.075210,0.000000,True
22,7,0.000582,-0.000117,0.001365,0.172193,0.106464,0.236413,0.000000,True,-0.003742,-0.006674,-0.000738,-0.108881,-0.196592,-0.020081,0.000000,True
19,20,-0.006040,-0.008057,-0.004185,0.171745,0.081574,0.260528,0.000000,True,0.000914,-0.002875,0.004541,0.161506,0.071029,0.246600,0.000000,True
9,22,0.000784,-0.001497,0.003119,0.171389,0.081355,0.262157,0.000000,True,-0.002790,-0.005557,-0.000040,0.102251,0.010207,0.194340,0.001000,False
15,23,-0.004237,-0.010739,0.002738,0.161901,0.092843,0.232559,0.000000,True,-0.000461,-0.006954,0.006030,0.171359,0.091698,0.249778,0.000000,True
23,1,0.001509,0.000946,0.002081,0.114114,0.050093,0.180231,0.002000,False,0.005416,0.003367,0.007390,-0.171265,-0.263281,-0.082539,0.000000,True
24,1,0.007673,0.006180,0.009220,0.058125,-0.029319,0.148520,0.428000,False,0.007723,0.005626,0.009877,-0.171197,-0.255003,-0.096776,0.000000,True
6,17,-0.000601,-0.001000,-0.000173,0.118732,0.003477,0.238079,0.000000,True,-0.001025,-0.001609,-0.000413,0.171116,0.074978,0.265247,0.000000,True
14,29,0.008107,-0.003324,0.019391,-0.016704,-0.070063,0.032218,0.623000,False,0.000858,-0.014438,0.015844,0.170769,0.093545,0.244014,0.000000,True
8,1,0.013014,0.010789,0.015300,-0.170743,-0.244650,-0.097749,0.000000,True,0.004056,0.001560,0.006634,-0.127415,-0.198762,-0.052156,0.000000,True
10,10,-0.002543,-0.003504,-0.001593,0.170550,0.085060,0.256026,0.000000,True,-0.003669,-0.004821,-0.002458,0.170517,0.088997,0.252575,0.000000,True
21,5,-0.000483,-0.001331,0.000349,0.104261,0.040485,0.167026,0.023000,False,0.000101,-0.001890,0.002017,0.170306,0.105346,0.232247,0.000000,True
20,28,-0.002103,-0.002669,-0.001568,0.169937,0.085701,0.252963,0.000000,True,-0.001554,-0.002405,-0.000687,0.094891,0.021717,0.165962,0.004000,False
14,24,0.002990,0.000084,0.005984,0.148112,0.060484,0.233504,0.000000,True,0.004108,-0.000425,0.008937,0.169773,0.090127,0.247124,0.000000,True
23,5,-0.013793,-0.016802,-0.010835,0.169609,0.061809,0.269150,0.000000,True,-0.010099,-0.013599,-0.006426,-0.124741,-0.244044,-0.014408,0.001000,False
18,14,-0.004991,-0.010804,0.000374,0.169390,0.094230,0.242111,0.000000,True,-0.004029,-0.010427,0.001972,0.041174,-0.028112,0.113788,0.201000,False
26,6,-0.000090,-0.000740,0.000517,-0.096626,-0.198729,0.002425,0.006000,False,-0.001655,-0.002864,-0.000443,-0.169337,-0.263484,-0.066710,0.000000,True
16,16,0.003016,0.001231,0.004740,0.168986,0.078106,0.253264,0.000000,True,0.007092,0.004178,0.010005,0.040153,-0.034279,0.111486,0.241000,False
25,16,0.000867,0.000352,0.001381,0.168861,0.092007,0.253004,0.000000,True,-0.000013,-0.000709,0.000668,-0.097983,-0.172943,-0.024917,0.004000,False
19,22,-0.003820,-0.004598,-0.003098,0.168207,0.104973,0.233388,0.000000,True,-0.000477,-0.001968,0.001021,0.148341,0.063558,0.224769,0.000000,True
9,20,0.011662,0.008030,0.015751,-0.018628,-0.098851,0.063279,0.604000,False,0.011372,0.007963,0.015107,-0.167840,-0.235855,-0.098373,0.000000,True
15,18,-0.012142,-0.013761,-0.010521,0.167383,0.085095,0.247793,0.000000,True,-0.016486,-0.019193,-0.013797,-0.004272,-0.082561,0.071009,0.893000,False
22,29,-0.014006,-0.020651,-0.007925,-0.130330,-0.209852,-0.059399,0.000000,True,-0.010553,-0.019064,-0.002871,-0.167066,-0.268267,-0.078988,0.000000,True
31,6,-0.000877,-0.001773,-0.000067,0.166726,0.074441,0.258099,0.000000,True,0.000992,-0.002143,0.003864,0.159759,0.077541,0.241117,0.000000,True
17,20,0.001736,-0.000677,0.004003,0.155071,0.065919,0.244775,0.000000,True,0.009329,0.006252,0.012273,0.166684,0.079448,0.251361,0.000000,True
31,2,-0.004486,-0.006520,-0.002531,0.063735,-0.003578,0.131351,0.052000,False,0.005943,0.000846,0.011573,0.166169,0.092568,0.238272,0.000000,True
26,20,0.008939,0.006485,0.011489,0.166000,0.069947,0.270033,0.000000,True,0.010048,0.007229,0.013019,0.125468,0.040223,0.218805,0.004000,False
22,16,0.002283,0.000761,0.003932,0.165719,0.095146,0.238027,0.000000,True,0.005462,0.003128,0.007625,0.140775,0.060174,0.219944,0.000000,True
17,9,0.001003,0.000362,0.001680,-0.165705,-0.225258,-0.112724,0.000000,True,-0.003237,-0.004945,-0.001583,-0.145209,-0.219715,-0.070248,0.000000,True
25,22,0.000000,-0.000006,0.000007,0.075927,0.014825,0.136879,0.036000,False,0.000000,-0.000012,0.000013,-0.165485,-0.247584,-0.082949,0.000000,True
15,0,-0.029143,-0.035866,-0.022644,0.056743,-0.020977,0.137738,0.076000,False,-0.028124,-0.033977,-0.022337,0.164769,0.073427,0.258015,0.000000,True
18,15,-0.000328,-0.001495,0.000737,0.164732,0.086647,0.240587,0.000000,True,0.004971,0.002763,0.006992,0.093925,0.018310,0.169700,0.006000,False
13,8,0.053546,0.044538,0.062300,0.051651,-0.038046,0.131609,0.195000,False,0.052869,0.043806,0.062191,0.164498,0.079018,0.248347,0.000000,True
18,26,-0.005560,-0.007924,-0.003586,0.163875,0.092808,0.239593,0.000000,True,-0.002744,-0.005913,0.000229,0.097264,0.016630,0.175913,0.004000,False
30,1,-0.022975,-0.028880,-0.017357,0.163522,0.078144,0.245455,0.000000,True,-0.015031,-0.022427,-0.007084,0.152955,0.067046,0.234867,0.000000,True
19,25,0.000069,-0.000294,0.000428,0.163251,0.086636,0.240592,0.000000,True,-0.000438,-0.001008,0.000136,-0.107789,-0.202519,-0.028909,0.002000,False
16,3,-0.068978,-0.079116,-0.057795,0.095406,0.005284,0.180296,0.003000,False,-0.063438,-0.073125,-0.053366,0.162854,0.069502,0.250723,0.000000,True
25,14,-0.390194,-0.447589,-0.331953,0.162710,0.011515,0.292140,0.000000,True,-0.389751,-0.446726,-0.331050,0.148322,-0.008646,0.280917,0.009000,False
23,11,0.000323,-0.000064,0.000692,0.162664,0.077295,0.242697,0.000000,True,-0.000274,-0.001002,0.000499,0.014799,-0.064001,0.089330,0.666000,False
25,18,-0.045974,-0.062976,-0.031461,0.162589,0.087656,0.236105,0.000000,True,-0.035883,-0.052648,-0.021329,0.124789,0.056465,0.190499,0.001000,False
7,26,-0.002334,-0.003856,-0.000766,-0.107700,-0.190244,-0.027829,0.011000,False,-0.004093,-0.006025,-0.002073,-0.162470,-0.228446,-0.099556,0.000000,True
28,23,-0.015772,-0.021029,-0.010422,0.162255,0.086004,0.247302,0.000000,True,-0.010924,-0.018706,-0.003453,0.150106,0.068603,0.232173,0.000000,True
28,21,-0.011654,-0.013229,-0.009966,0.141415,0.060827,0.217799,0.000000,True,-0.015108,-0.017934,-0.012225,0.161703,0.094010,0.227876,0.000000,True
30,13,0.044587,0.033317,0.056011,-0.034264,-0.105378,0.040527,0.904000,False,0.047995,0.036354,0.059631,-0.161676,-0.227278,-0.094445,0.010000,False
13,2,-0.009915,-0.014974,-0.004698,0.161026,0.079521,0.234977,0.000000,True,-0.014171,-0.021452,-0.006813,0.151383,0.057753,0.235474,0.000000,True
7,25,0.000695,0.000286,0.001088,-0.160962,-0.240353,-0.087361,0.000000,True,-0.001000,-0.003650,0.001665,-0.027348,-0.116887,0.059458,0.516000,False
29,8,-0.009286,-0.014494,-0.004856,0.160475,0.067712,0.258032,0.000000,True,0.000576,-0.006223,0.006563,0.155531,0.066446,0.244711,0.000000,True
18,11,-0.013563,-0.017452,-0.009955,0.160401,0.088928,0.234749,0.000000,True,-0.009864,-0.014977,-0.004904,0.106909,0.029933,0.181466,0.000000,True
23,20,-0.001892,-0.004629,0.001092,0.114127,0.044088,0.182665,0.000000,True,-0.000571,-0.003783,0.002961,0.160268,0.093651,0.223008,0.000000,True
13,17,0.005123,-0.000279,0.010514,0.160131,0.067243,0.243454,0.000000,True,-0.000120,-0.006642,0.006441,0.115881,0.042216,0.183526,0.000000,True
23,27,-0.006856,-0.010956,-0.002833,0.134687,0.060893,0.205771,0.000000,True,-0.009593,-0.015220,-0.003885,-0.160017,-0.257993,-0.067684,0.000000,True
13,20,-0.023181,-0.029359,-0.016959,0.159596,0.071301,0.244954,0.000000,True,-0.035458,-0.042767,-0.028001,0.124826,0.033394,0.216495,0.000000,True
14,17,-0.005174,-0.006667,-0.003713,0.044272,-0.028764,0.113104,0.201000,False,-0.006473,-0.008406,-0.004574,0.159487,0.081562,0.234303,0.000000,True
13,4,0.003160,0.000327,0.005914,0.125950,0.058031,0.188012,0.000000,True,0.007146,0.003548,0.010774,0.159433,0.087639,0.225163,0.000000,True
16,5,-0.002914,-0.004119,-0.001678,0.159111,0.076085,0.238317,0.000000,True,-0.009922,-0.012293,-0.007397,0.084129,0.003100,0.156525,0.015000,False
25,29,-0.000024,-0.000133,0.000079,0.158736,0.085064,0.229847,0.000000,True,-0.000226,-0.000495,0.000050,0.057568,-0.017753,0.128584,0.103000,False
22,24,0.004473,0.001020,0.007960,0.116641,0.031726,0.198022,0.000000,True,0.006919,0.001681,0.012497,0.158527,0.085685,0.226887,0.000000,True
28,17,0.000620,-0.000132,0.001410,0.158263,0.089673,0.232340,0.000000,True,-0.006453,-0.008345,-0.004618,-0.096407,-0.204805,0.005895,0.096000,False
28,24,0.008889,0.005391,0.012399,-0.085570,-0.156082,-0.018406,0.006000,False,0.006848,0.003215,0.010381,-0.158121,-0.252280,-0.066516,0.000000,True
21,12,0.012803,0.005870,0.019184,0.157880,0.074635,0.241023,0.000000,True,0.010193,0.002892,0.016917,0.037160,-0.030438,0.104233,0.340000,False
9,18,0.002899,0.001835,0.003889,0.157779,0.073098,0.250685,0.000000,True,0.002140,0.000866,0.003362,0.149277,0.062956,0.238609,0.000000,True
11,27,0.001889,-0.001372,0.005194,0.094010,-0.007327,0.196277,0.002000,False,0.002121,-0.004726,0.008901,-0.157757,-0.237685,-0.089081,0.000000,True
7,13,0.007468,0.004470,0.010779,0.157301,0.031306,0.275263,0.000000,True,0.007017,0.003545,0.010670,-0.076807,-0.144536,-0.003959,0.027000,False
26,23,-0.024322,-0.029379,-0.019361,0.150840,0.068642,0.233434,0.000000,True,-0.010086,-0.017313,-0.002701,0.157190,0.079351,0.230754,0.000000,True
16,10,-0.001182,-0.005981,0.004579,0.157008,0.079016,0.240044,0.000000,True,-0.001919,-0.009843,0.006261,0.014031,-0.058506,0.083569,0.668000,False
13,21,-0.016868,-0.021635,-0.011691,0.156912,0.079256,0.231388,0.000000,True,-0.028270,-0.033920,-0.022137,-0.015684,-0.067305,0.035820,0.667000,False
30,29,-0.068038,-0.079756,-0.056472,0.156042,0.025489,0.270232,0.031000,False,-0.074240,-0.088185,-0.060614,-0.046016,-0.177213,0.092443,0.886000,False
16,18,-0.008272,-0.009661,-0.006820,0.155741,0.065087,0.243429,0.000000,True,-0.010705,-0.013720,-0.007933,-0.020085,-0.087709,0.044371,0.541000,False
14,1,-0.009048,-0.012324,-0.005790,0.139755,0.065075,0.210591,0.000000,True,-0.016771,-0.022900,-0.011039,0.155486,0.074617,0.232021,0.000000,True
16,26,-0.038402,-0.048957,-0.028227,0.155186,0.083440,0.231500,0.000000,True,-0.045029,-0.055827,-0.034196,0.058237,-0.011279,0.121167,0.101000,False
18,24,-0.002911,-0.004836,-0.001205,0.153983,0.083796,0.221577,0.000000,True,0.000609,-0.002212,0.003388,0.072190,-0.003235,0.142592,0.025000,False
27,5,0.010345,0.002054,0.018917,-0.048195,-0.116664,0.020061,0.439000,False,0.008932,0.000994,0.017249,-0.153661,-0.249236,-0.062126,0.000000,True
19,9,-0.019391,-0.026570,-0.012203,0.115310,0.039449,0.189309,0.001000,False,-0.011380,-0.018703,-0.003887,0.153482,0.069287,0.233330,0.000000,True
14,4,0.020974,0.014402,0.028097,0.153306,0.058398,0.240051,0.000000,True,0.020050,0.011456,0.029280,0.124707,0.027057,0.212535,0.000000,True
27,9,-0.000100,-0.000828,0.000534,0.098814,0.007394,0.194837,0.027000,False,0.001791,0.000968,0.002579,0.152766,0.071500,0.233238,0.000000,True
30,20,0.000320,-0.000963,0.001497,-0.144134,-0.233556,-0.059135,0.000000,True,-0.008077,-0.013371,-0.003245,-0.152689,-0.246084,-0.057454,0.000000,True
15,19,-0.000719,-0.000927,-0.000511,0.152422,0.055740,0.242091,0.000000,True,-0.001466,-0.001861,-0.001094,0.025119,-0.053308,0.097706,0.508000,False
12,14,0.013440,0.008603,0.018085,0.152390,0.051317,0.252228,0.000000,True,0.019229,0.014014,0.024547,0.127910,0.034102,0.219718,0.000000,True
31,25,0.000428,0.000280,0.000588,0.151523,0.089514,0.221318,0.000000,True,0.001586,0.001250,0.001915,0.141936,0.063035,0.219776,0.000000,True
17,3,-0.026206,-0.032237,-0.020322,0.151290,0.076597,0.227994,0.000000,True,-0.018513,-0.025356,-0.011938,0.118616,0.046688,0.191638,0.000000,True
13,16,-0.019207,-0.025227,-0.013264,0.114628,0.038382,0.186760,0.001000,False,-0.021113,-0.027154,-0.014521,0.151242,0.061477,0.235690,0.000000,True
25,21,0.000174,0.000046,0.000301,0.150539,0.096034,0.231331,0.000000,True,0.000298,0.000147,0.000454,0.036780,-0.032098,0.102271,0.270000,False
14,19,-0.001896,-0.003123,-0.000701,-0.137593,-0.222096,-0.054028,0.000000,True,-0.025139,-0.031621,-0.018688,-0.150352,-0.225907,-0.078380,0.000000,True
24,7,0.000687,0.000254,0.001088,0.068588,0.001590,0.137212,0.059000,False,-0.002403,-0.004226,-0.000512,-0.150124,-0.228083,-0.071869,0.000000,True
13,3,-0.005704,-0.008305,-0.003284,-0.024256,-0.094879,0.042935,0.487000,False,-0.010508,-0.015842,-0.005504,-0.149936,-0.203635,-0.098265,0.000000,True
11,20,0.021824,0.014483,0.029105,0.149932,0.038633,0.260940,0.000000,True,0.030057,0.022130,0.037971,-0.116382,-0.212139,-0.017206,0.014000,False
31,12,-0.004691,-0.005610,-0.003857,0.149846,0.083161,0.222584,0.000000,True,-0.003291,-0.004776,-0.001849,0.134662,0.059466,0.211009,0.000000,True
29,11,-0.004168,-0.007925,-0.000697,0.149301,0.071695,0.227235,0.000000,True,0.004700,-0.000548,0.009505,0.132754,0.060518,0.205141,0.000000,True
18,8,-0.016743,-0.023520,-0.010222,0.134312,0.062851,0.203627,0.000000,True,-0.005503,-0.013323,0.002128,0.148627,0.070339,0.223698,0.000000,True
21,14,-0.011992,-0.014534,-0.009587,0.148457,0.060472,0.231022,0.000000,True,-0.008586,-0.011618,-0.005418,0.066408,-0.012505,0.144470,0.047000,False
13,18,-0.007833,-0.013281,-0.002756,0.124053,0.058878,0.181255,0.001000,False,-0.003074,-0.011919,0.006310,0.148428,0.070596,0.219645,0.000000,True
6,21,0.005176,0.003913,0.006414,0.147837,0.059829,0.233422,0.000000,True,0.003855,0.001980,0.005804,0.001200,-0.086974,0.083115,0.981000,False
22,1,-0.436673,-0.489540,-0.381883,0.147808,-0.004268,0.276121,0.252000,False,-0.432265,-0.485649,-0.377160,0.134988,-0.017406,0.265273,0.350000,False
29,5,-0.000659,-0.000833,-0.000502,0.088631,0.028419,0.157112,0.042000,False,-0.001824,-0.002220,-0.001449,-0.146961,-0.229374,-0.062981,0.000000,True
22,9,0.025277,0.022393,0.027951,0.146874,0.067815,0.221605,0.000000,True,0.025420,0.022506,0.028258,-0.014809,-0.090373,0.063768,0.700000,False
19,21,-0.000835,-0.001473,-0.000248,0.146731,0.055673,0.233995,0.000000,True,-0.000843,-0.001711,-0.000009,0.073460,-0.007068,0.150326,0.025000,False
4,10,0.003576,0.003048,0.004068,0.146691,0.048033,0.242395,0.000000,True,0.002921,0.002366,0.003465,-0.053793,-0.100728,-0.005306,0.119000,False
20,0,0.002445,-0.000025,0.004872,0.146527,0.067392,0.231309,0.000000,True,0.002869,0.000090,0.005531,0.040234,-0.040089,0.118224,0.237000,False
21,13,0.004471,0.003011,0.005888,0.146058,0.055906,0.230937,0.000000,True,0.003745,0.001598,0.005935,-0.133267,-0.187190,-0.083314,0.000000,True
28,18,-0.020101,-0.025614,-0.014846,0.145922,0.080708,0.213110,0.000000,True,-0.010864,-0.018656,-0.003623,0.088375,0.017735,0.158105,0.011000,False
31,3,0.000795,-0.000158,0.001684,0.145894,0.055179,0.228964,0.000000,True,-0.006004,-0.009514,-0.002803,0.051544,-0.036947,0.131626,0.133000,False
12,29,0.004958,0.003259,0.006728,0.145834,0.061795,0.226370,0.000000,True,-0.000041,-0.002709,0.002855,0.134249,0.052790,0.212348,0.000000,True
17,22,0.017221,0.010643,0.023950,0.145546,0.083502,0.208821,0.000000,True,0.016914,0.009173,0.024723,0.057815,-0.003690,0.120196,0.227000,False
27,13,0.001820,0.001282,0.002388,0.145095,0.072060,0.220151,0.002000,False,0.002160,0.001242,0.003083,0.085361,0.020367,0.148691,0.007000,False
2,14,-0.000294,-0.000584,-0.000019,0.029160,-0.049780,0.103401,0.402000,False,0.000808,0.000486,0.001120,0.144614,0.047301,0.236060,0.000000,True
10,23,0.010147,0.007393,0.012894,0.144333,0.047155,0.241524,0.000000,True,0.010005,0.006085,0.013892,0.118749,0.036403,0.200826,0.000000,True
24,30,-0.000024,-0.000093,0.000033,0.144224,0.066799,0.232514,0.000000,True,-0.000151,-0.000285,-0.000031,0.130292,0.040643,0.213686,0.000000,True
8,14,0.000721,-0.000881,0.002517,0.079067,-0.093098,0.190314,0.032000,False,-0.007610,-0.010023,-0.005184,-0.144219,-0.284601,0.007483,0.000000,False
20,8,0.002453,0.001526,0.003374,0.144120,0.070710,0.221072,0.000000,True,0.004014,0.002880,0.005077,0.083035,0.015652,0.151876,0.009000,False
16,2,-0.016153,-0.021795,-0.011058,0.062079,-0.017352,0.134729,0.069000,False,-0.015927,-0.022375,-0.010205,0.142835,0.055835,0.221801,0.000000,True
7,15,0.003946,0.000993,0.006961,0.142451,0.032125,0.241697,0.000000,True,0.001882,-0.001077,0.004785,0.081601,-0.012344,0.169066,0.012000,False
19,11,-0.017063,-0.020927,-0.013551,0.141727,0.066657,0.212867,0.000000,True,-0.014318,-0.019629,-0.009332,0.047669,-0.028408,0.120169,0.143000,False
20,21,0.000054,-0.000185,0.000292,0.061498,0.010521,0.122812,0.096000,False,-0.000340,-0.000782,0.000105,0.141581,0.075040,0.208120,0.000000,True
15,14,-0.012986,-0.017063,-0.009194,0.125959,0.038314,0.218079,0.000000,True,-0.016616,-0.021304,-0.012134,0.141103,0.058949,0.223691,0.000000,True
27,25,-0.000889,-0.001071,-0.000711,0.141046,0.075522,0.210350,0.001000,False,-0.002967,-0.003547,-0.002376,-0.074306,-0.156082,0.007070,0.151000,False
11,26,-0.005730,-0.007904,-0.003564,0.140339,0.066162,0.213112,0.000000,True,-0.010942,-0.014786,-0.007146,-0.027437,-0.091368,0.027452,0.446000,False
9,1,0.016602,0.014064,0.019247,0.139985,0.069986,0.211195,0.000000,True,0.021872,0.017857,0.026146,0.062399,-0.013149,0.137580,0.076000,False
8,12,0.012328,0.009691,0.015023,0.020119,-0.080405,0.115706,0.504000,False,0.010971,0.007959,0.014111,-0.139638,-0.223302,-0.060180,0.000000,True
31,26,-0.000328,-0.000900,0.000198,0.126025,0.041917,0.206480,0.000000,True,-0.000393,-0.004224,0.003362,0.138434,0.048419,0.228313,0.000000,True
30,18,0.008785,0.005561,0.012324,-0.018281,-0.102770,0.075621,0.968000,False,0.012129,0.006829,0.018358,0.138202,0.040184,0.237576,0.000000,True
26,17,-0.000900,-0.002532,0.000743,0.138170,0.055053,0.215103,0.000000,True,0.000800,-0.001674,0.003326,0.118456,0.039669,0.193409,0.000000,True
21,8,-0.027569,-0.036361,-0.019024,0.137744,0.057965,0.221282,0.000000,True,-0.022031,-0.030177,-0.014024,0.110033,0.028893,0.188599,0.001000,False
22,19,0.001534,0.000460,0.002594,0.136700,0.060466,0.203070,0.000000,True,0.004239,0.002546,0.005890,0.118295,0.043023,0.185669,0.000000,True
15,15,0.003705,0.000711,0.006668,0.136496,0.060914,0.216751,0.000000,True,0.003214,-0.000536,0.006849,0.074617,0.001183,0.142570,0.030000,False
26,16,-0.000257,-0.000457,-0.000075,0.136408,0.046634,0.228402,0.000000,True,-0.000546,-0.000972,-0.000134,0.080494,0.002166,0.154724,0.017000,False
10,22,0.042949,0.026739,0.059646,0.135935,0.017650,0.244765,0.000000,True,0.048680,0.031373,0.066976,0.135405,0.027506,0.235921,0.000000,True
24,22,-0.014021,-0.016962,-0.011198,0.135680,0.048127,0.227262,0.000000,True,-0.013499,-0.018398,-0.008585,0.074402,0.010985,0.132832,0.044000,False
